join_date,customer_key,first_name,last_name,gender,age,age_group,total_spend,total_orders,last_purchase_date,customer_status
2012-05-27,16103,Katherine,Miller,Female,37,30-44,783,1,2012-05-27,Churned One-Time
2012-09-05,16105,Randy,Zhu,Male,37,30-44,4468,2,2013-10-09,Active
2013-11-14,16111,Andrew,Miller,Male,42,30-44,5,1,2013-11-14,One-Time Buyer
2013-06-26,16113,Caleb,Foster,Male,42,30-44,114,1,2013-06-26,One-Time Buyer
2013-10-06,16581,Krista,Blanco,Female,38,30-44,40,1,2013-10-06,One-Time Buyer
2013-08-10,16582,Phillip,Kapoor,Male,38,30-44,540,1,2013-08-10,One-Time Buyer
2013-11-24,16588,Cara,Li,Female,40,30-44,1145,1,2013-11-24,One-Time Buyer
2013-12-01,16590,Derek,Yuan,Male,35,30-44,1183,1,2013-12-01,One-Time Buyer
2013-07-06,16604,Mya,Barnes,Female,51,45-59,93,1,2013-07-06,One-Time Buyer
2011-01-03,16613,Lucas,Hill,Male,35,30-44,3578,1,2011-01-03,Churned One-Time
2011-01-16,16615,Warren,Ye,Male,51,45-59,3578,1,2011-01-16,Churned One-Time
2013-11-20,16622,Edward,Brown,Male,38,30-44,2393,1,2013-11-20,One-Time Buyer
2011-05-02,17668,Devin,Williams,Male,39,30-44,4370,2,2013-01-10,Churned
2011-05-08,17676,Angel,Mitchell,Male,40,30-44,3578,1,2011-05-08,Churned One-Time
2011-05-21,17677,Alex,Bailey,Male,40,30-44,3578,1,2011-05-21,Churned One-Time
2013-03-17,17683,Cassidy,Perry,Female,30,30-44,64,1,2013-03-17,One-Time Buyer
2013-12-10,17693,Kristi,Rowe,Female,32,30-44,540,1,2013-12-10,One-Time Buyer
2012-04-07,17709,Darryl,Sun,Male,51,45-59,2071,1,2012-04-07,Churned One-Time
2013-08-02,17711,Tyrone,Vazquez,Male,54,45-59,34,1,2013-08-02,One-Time Buyer
2013-07-18,17716,Maria,Foster,Female,42,30-44,589,1,2013-07-18,One-Time Buyer
2013-04-30,17718,Calvin,Anand,Male,42,30-44,29,1,2013-04-30,One-Time Buyer
2013-08-26,17719,Cassandra,Raman,Female,43,30-44,68,1,2013-08-26,One-Time Buyer
2013-09-22,17733,Bianca,Yang,Female,34,30-44,2419,1,2013-09-22,One-Time Buyer
2013-09-29,17735,Briana,Moreno,Female,28,Under 30,2419,1,2013-09-29,One-Time Buyer
2012-06-09,17741,Alisha,Alan,Female,35,30-44,3191,2,2013-11-29,Active
2012-06-22,17750,Franklin,Zhou,Male,30,30-44,2049,1,2012-06-22,Churned One-Time
2012-06-20,17751,Andy,Romero,Male,35,30-44,3213,2,2013-12-23,Active
2012-06-19,17759,Troy,Rodriguez,Male,36,30-44,2603,2,2013-01-05,Churned
2013-12-27,17760,Melissa,Rivera,Female,37,30-44,70,1,2013-12-27,One-Time Buyer
2012-01-05,17767,Joe,Alonso,Male,27,Under 30,2443,1,2012-01-05,Churned One-Time
2013-11-01,17769,Emmanuel,Rodriguez,Male,41,30-44,5,1,2013-11-01,One-Time Buyer
2011-05-15,17776,Morgan,Anderson,Female,54,45-59,3578,1,2011-05-15,Churned One-Time
2013-07-15,17777,Abigail,Morris,Female,47,45-59,2,1,2013-07-15,One-Time Buyer
2013-04-28,17784,Makayla,Rivera,Female,50,45-59,35,1,2013-04-28,One-Time Buyer
2013-12-21,17785,Briana,Gomez,Female,39,30-44,44,1,2013-12-21,One-Time Buyer
2013-06-21,17786,Jose,Foster,Male,50,45-59,35,1,2013-06-21,One-Time Buyer
2011-05-04,17791,Seth,Howard,Male,49,45-59,3578,1,2011-05-04,Churned One-Time
2013-02-26,17792,Richard,Johnston,Male,49,45-59,31,1,2013-02-26,Churned One-Time
2013-09-27,13790,Tamara,Hu,Female,38,30-44,2419,1,2013-09-27,One-Time Buyer
2013-11-01,16825,Michele,Moreno,Female,30,30-44,786,1,2013-11-01,One-Time Buyer
2013-11-08,16831,Caleb,Hall,Male,31,30-44,60,1,2013-11-08,One-Time Buyer
2013-03-13,16840,Susan,Li,Female,33,30-44,2419,1,2013-03-13,One-Time Buyer
2013-10-28,16849,Fernando,Perez,Male,51,45-59,27,1,2013-10-28,One-Time Buyer
2013-12-02,16855,Marc,Rubio,Male,66,60+,750,1,2013-12-02,One-Time Buyer
2013-09-26,16857,Bonnie,Tang,Female,67,60+,578,1,2013-09-26,One-Time Buyer
2013-12-18,16864,Carolyn,Ruiz,Female,27,Under 30,565,1,2013-12-18,One-Time Buyer
2013-06-02,16865,Shaun,Luo,Male,28,Under 30,2447,1,2013-06-02,One-Time Buyer
2013-05-05,16888,Eugene,Zhang,Male,47,45-59,39,1,2013-05-05,One-Time Buyer
2013-11-07,17028,Destiny,Hughes,Female,60,60+,120,1,2013-11-07,One-Time Buyer
2013-08-24,17030,Seth,Price,Male,60,60+,40,1,2013-08-24,One-Time Buyer
2013-04-29,17036,Gabriella,Green,Female,59,45-59,70,1,2013-04-29,One-Time Buyer
2013-07-23,17060,Bradley,Shen,Male,54,45-59,83,1,2013-07-23,One-Time Buyer
2011-02-06,17069,Amanda,Wood,Female,38,30-44,6021,2,2013-11-26,Active
2011-02-18,17079,Jack,Young,Male,39,30-44,6011,2,2013-12-16,Active
2013-04-08,17087,Bridget,Anand,Female,29,Under 30,166,1,2013-04-08,One-Time Buyer
2011-08-11,17093,Morgan,Hall,Female,29,Under 30,3578,1,2011-08-11,Churned One-Time
2013-09-20,17094,Brad,Kumar,Male,30,30-44,2,1,2013-09-20,One-Time Buyer
2013-02-21,17095,Melanie,Peterson,Female,29,Under 30,2,1,2013-02-21,Churned One-Time
2013-12-27,17103,Arturo,Deng,Male,60,60+,1300,1,2013-12-27,One-Time Buyer
2013-12-12,17104,Pedro,Martin,Male,54,45-59,1215,1,2013-12-12,One-Time Buyer
2013-03-27,17112,Jon,Zhang,Male,56,45-59,865,1,2013-03-27,One-Time Buyer
2013-12-10,17120,Curtis,Ma,Male,47,45-59,575,1,2013-12-10,One-Time Buyer
2013-04-07,17128,Fernando,Price,Male,33,30-44,5,1,2013-04-07,One-Time Buyer
2013-01-02,17137,Kelli,Raje,Female,51,45-59,2384,1,2013-01-02,Churned One-Time
2011-03-26,17143,Willie,Lin,Male,28,Under 30,3578,1,2011-03-26,Churned One-Time
2011-03-02,17146,Brandon,Jones,Male,33,30-44,3578,1,2011-03-02,Churned One-Time
2013-11-03,17154,Mackenzie,Torres,Female,45,45-59,570,1,2013-11-03,One-Time Buyer
2011-03-16,17160,Tamara,Yang,Female,46,45-59,5978,2,2013-12-24,Active
2011-08-11,17162,Jessica,Perry,Female,29,Under 30,3578,1,2011-08-11,Churned One-Time
2011-03-17,17163,Bruce,Ward,Male,46,45-59,3578,1,2011-03-17,Churned One-Time
2011-03-25,17168,Samuel,Hughes,Male,47,45-59,3578,1,2011-03-25,Churned One-Time
2011-03-04,17169,Jacqueline,Ward,Female,46,45-59,3578,1,2011-03-04,Churned One-Time
2011-03-27,17172,Aidan,Henderson,Male,41,30-44,3578,1,2011-03-27,Churned One-Time
2013-07-13,17188,Aaron,Chen,Male,43,30-44,40,1,2013-07-13,One-Time Buyer
2013-10-21,17193,Abigail,Sanchez,Female,43,30-44,30,1,2013-10-21,One-Time Buyer
2013-12-05,17196,Kellie,Martin,Female,49,45-59,575,1,2013-12-05,One-Time Buyer
2013-01-19,17202,Tyler,Martinez,Male,38,30-44,2419,1,2013-01-19,Churned One-Time
2012-12-30,17203,Maria,King,Female,39,30-44,2419,1,2012-12-30,Churned One-Time
2013-01-05,17204,Victor,Gomez,Male,39,30-44,2384,1,2013-01-05,Churned One-Time
2013-11-24,17220,Chad,Goel,Male,41,30-44,40,1,2013-11-24,One-Time Buyer
2013-03-16,17236,Cole,Rogers,Male,43,30-44,30,1,2013-03-16,One-Time Buyer
2013-07-26,17237,Isabel,Diaz,Female,37,30-44,60,1,2013-07-26,One-Time Buyer
2013-01-29,17238,Hailey,Foster,Female,43,30-44,33,1,2013-01-29,Churned One-Time
2011-04-07,17244,Marcus,Cook,Male,32,30-44,6061,2,2013-12-22,Active
2013-10-19,17253,Sydney,Murphy,Female,44,30-44,5,1,2013-10-19,One-Time Buyer
2013-06-28,17261,Hunter,Roberts,Male,46,45-59,7,1,2013-06-28,One-Time Buyer
2011-04-07,17272,Sean,Gonzalez,Male,53,45-59,3578,1,2011-04-07,Churned One-Time
2013-10-11,17405,Whitney,Raman,Female,38,30-44,57,1,2013-10-11,One-Time Buyer
2013-09-19,17414,Dalton,Martinez,Male,32,30-44,23,1,2013-09-19,One-Time Buyer
2013-05-26,17430,Devin,Bell,Male,31,30-44,35,1,2013-05-26,One-Time Buyer
2013-08-05,17431,Armando,Suarez,Male,33,30-44,43,1,2013-08-05,One-Time Buyer
2011-08-03,17444,Alfredo,Dominguez,Male,32,30-44,3375,1,2011-08-03,Churned One-Time
2013-05-12,17456,Raymond,Sara,Male,41,30-44,43,1,2013-05-12,One-Time Buyer
2013-11-18,17462,Joe,Dominguez,Male,45,45-59,34,1,2013-11-18,One-Time Buyer
2013-05-12,17469,Melody,Harrison,Female,53,45-59,60,1,2013-05-12,One-Time Buyer
2013-10-26,17470,Morgan,Green,Female,53,45-59,60,1,2013-10-26,One-Time Buyer
2011-09-04,17471,Tamara,Tang,Female,54,45-59,3400,1,2011-09-04,Churned One-Time
2011-09-21,17472,Phillip,Sullivan,Male,53,45-59,3375,1,2011-09-21,Churned One-Time
2013-05-13,17481,Arthur,Vazquez,Male,27,Under 30,742,1,2013-05-13,One-Time Buyer
2013-06-27,17488,Gerald,Gill,Male,29,Under 30,805,1,2013-06-27,One-Time Buyer
2013-07-19,17495,Ross,Martinez,Male,30,30-44,751,1,2013-07-19,One-Time Buyer
2012-01-15,17511,Gregory,Andersen,Male,49,45-59,2071,1,2012-01-15,Churned One-Time
2012-02-21,17513,Dwayne,Alonso,Male,32,30-44,2049,1,2012-02-21,Churned One-Time
2012-02-21,17520,JΓö£┬«sus,Ramos,Male,38,30-44,2049,1,2012-02-21,Churned One-Time
2013-09-04,17522,Bradley,Tang,Male,38,30-44,1164,1,2013-09-04,One-Time Buyer
2013-09-25,17523,Rosa,Ma,Female,33,30-44,1198,1,2013-09-25,One-Time Buyer
2013-12-21,17528,Dwayne,Rubio,Male,40,30-44,563,1,2013-12-21,One-Time Buyer
2013-09-23,17529,Tasha,Chande,Female,34,30-44,751,1,2013-09-23,One-Time Buyer
2013-02-23,17537,Martha,Guo,Female,44,30-44,14,1,2013-02-23,Churned One-Time
2013-06-11,17538,Christian,Hayes,Male,81,60+,40,1,2013-06-11,One-Time Buyer
2013-02-10,14548,Carla,Suri,Female,69,60+,4,1,2013-02-10,Churned One-Time
2013-11-07,14554,Brett,Srini,Male,67,60+,1120,1,2013-11-07,One-Time Buyer
2013-06-09,14570,JΓö£┬«sus,Alvarez,Male,59,45-59,90,1,2013-06-09,One-Time Buyer
2013-11-25,14573,Allen,Gonzalez,Male,64,60+,1169,1,2013-11-25,One-Time Buyer
2013-05-19,15542,Alexis,Butler,Female,29,Under 30,25,1,2013-05-19,One-Time Buyer
2012-06-18,15548,Barbara,Beck,Female,62,60+,1408,2,2013-12-03,Active
2012-06-29,15564,Keith,She,Male,55,45-59,1957,2,2013-10-20,Active
2013-12-31,15566,Gabriel,Mitchell,Male,54,45-59,23,1,2013-12-31,One-Time Buyer
2012-06-08,15567,Crystal,Chen,Female,48,45-59,2016,2,2013-10-04,Active
2013-09-15,15385,Jon,Zhu,Male,51,45-59,34,1,2013-09-15,One-Time Buyer
2013-04-09,15393,Kelli,Rai,Female,64,60+,60,1,2013-04-09,One-Time Buyer
2013-03-07,15401,Jade,James,Female,55,45-59,133,1,2013-03-07,One-Time Buyer
2013-07-11,15411,Franklin,Goel,Male,52,45-59,29,1,2013-07-11,One-Time Buyer
2013-09-16,15429,Colin,Ma,Male,31,30-44,70,1,2013-09-16,One-Time Buyer
2012-05-10,15434,Nelson,Rubio,Male,32,30-44,1903,2,2013-10-29,Active
2013-06-21,15435,Mallory,Romero,Female,33,30-44,70,1,2013-06-21,One-Time Buyer
2012-05-26,15436,Yolanda,Goel,Female,29,Under 30,1957,2,2013-11-24,Active
2012-05-05,15437,Briana,Carlson,Female,34,30-44,1957,2,2013-11-11,Active
2013-07-15,15452,Mariah,Perry,Female,65,60+,27,1,2013-07-15,One-Time Buyer
2013-04-11,15453,James,Martinez,Male,71,60+,60,1,2013-04-11,One-Time Buyer
2013-08-26,15460,Angelica,Hayes,Female,68,60+,65,1,2013-08-26,One-Time Buyer
2013-02-08,15469,Alyssa,Brown,Female,67,60+,27,1,2013-02-08,Churned One-Time
2013-03-05,15470,Joy,Alvarez,Female,66,60+,65,1,2013-03-05,One-Time Buyer
2013-03-15,15471,Marcus,Cooper,Male,66,60+,35,1,2013-03-15,One-Time Buyer
2013-10-08,15478,Joel,Rana,Male,55,45-59,49,1,2013-10-08,One-Time Buyer
2013-04-23,15493,Ryan,Rodriguez,Male,61,60+,30,1,2013-04-23,One-Time Buyer
2013-10-05,15495,Nicholas,White,Male,55,45-59,27,1,2013-10-05,One-Time Buyer
2013-09-07,15501,Billy,Ruiz,Male,54,45-59,25,1,2013-09-07,One-Time Buyer
2012-05-23,15511,Jack,Scott,Male,59,45-59,2813,2,2013-05-29,Active
2013-10-11,15519,Marcus,Lee,Male,58,45-59,32,1,2013-10-11,One-Time Buyer
2013-07-28,15528,Oscar,Hayes,Male,50,45-59,29,1,2013-07-28,One-Time Buyer
2012-05-06,15535,Fernando,Smith,Male,34,30-44,4490,2,2013-08-30,Active
2013-09-09,15536,Kelly,Perry,Female,34,30-44,65,1,2013-09-09,One-Time Buyer
2012-05-10,15537,Katherine,Thomas,Female,35,30-44,4514,2,2013-09-27,Active
2013-09-05,16120,Mayra,Gonzalez,Female,32,30-44,1229,1,2013-09-05,One-Time Buyer
2013-09-02,16121,Clarence,Kumar,Male,32,30-44,1265,1,2013-09-02,One-Time Buyer
2013-05-29,16128,Misty,Black,Female,39,30-44,1120,1,2013-05-29,One-Time Buyer
2013-05-04,16130,Mindy,Tang,Female,27,Under 30,1134,1,2013-05-04,One-Time Buyer
2013-09-25,16137,Isabella,Coleman,Female,39,30-44,1224,1,2013-09-25,One-Time Buyer
2013-10-26,16140,Jon,Liu,Male,29,Under 30,1283,1,2013-10-26,One-Time Buyer
2013-03-26,16154,Gina,Ruiz,Female,33,30-44,43,1,2013-03-26,One-Time Buyer
2013-11-11,16163,Phillip,Madan,Male,33,30-44,540,1,2013-11-11,One-Time Buyer
2013-05-12,16165,Micheal,Carlson,Male,36,30-44,4,1,2013-05-12,One-Time Buyer
2013-12-03,16170,Louis,Xu,Male,36,30-44,1215,1,2013-12-03,One-Time Buyer
2013-08-22,16180,Jamie,Rubio,Male,31,30-44,549,1,2013-08-22,One-Time Buyer
2013-07-04,16638,Gabrielle,Cook,Female,46,45-59,69,1,2013-07-04,One-Time Buyer
2013-12-19,7859,Miguel,Parker,Male,54,45-59,1810,1,2013-12-19,One-Time Buyer
2013-12-12,7866,Ashley,Hayes,Female,55,45-59,1779,1,2013-12-12,One-Time Buyer
2013-12-12,7867,Miguel,Scott,Male,55,45-59,1701,1,2013-12-12,One-Time Buyer
2013-08-11,7874,Austin,Rodriguez,Male,68,60+,129,1,2013-08-11,One-Time Buyer
2013-11-26,7883,Dalton,Hayes,Male,66,60+,2322,1,2013-11-26,One-Time Buyer
2013-02-01,7890,Katelyn,Murphy,Female,31,30-44,79,1,2013-02-01,Churned One-Time
2013-07-17,7891,Lauren,Blue,Female,31,30-44,79,1,2013-07-17,One-Time Buyer
2013-04-19,7897,Jonathan,Russell,Male,59,45-59,75,1,2013-04-19,One-Time Buyer
2013-06-21,8801,Lauren,White,Female,35,30-44,70,1,2013-06-21,One-Time Buyer
2013-06-24,8802,John,Lee,Male,28,Under 30,193,3,2013-09-21,Active
2011-01-27,8803,Sara,James,Female,33,30-44,3375,1,2011-01-27,Churned One-Time
2013-08-05,8808,Shannon,Zhao,Female,49,45-59,35,2,2013-11-23,Active
2013-04-22,8810,Eric,Sharma,Male,36,30-44,70,1,2013-04-22,One-Time Buyer
2013-09-22,8816,Christian,Thompson,Male,51,45-59,597,1,2013-09-22,One-Time Buyer
2013-04-12,8834,Michelle,Kelly,Female,66,60+,70,1,2013-04-12,One-Time Buyer
2013-10-28,8843,Katherine,Phillips,Female,65,60+,564,1,2013-10-28,One-Time Buyer
2013-06-02,8852,Louis,Pal,Male,63,60+,124,1,2013-06-02,One-Time Buyer
2013-04-22,8858,Megan,Rogers,Female,61,60+,70,1,2013-04-22,One-Time Buyer
2013-12-03,8859,Jenna,Collins,Female,61,60+,94,1,2013-12-03,One-Time Buyer
2011-06-07,8875,Sara,Rogers,Female,47,45-59,4544,2,2013-07-09,Active
2013-07-01,8877,Nathan,Edwards,Male,58,45-59,79,1,2013-07-01,One-Time Buyer
2013-09-03,8878,Steve,Zheng,Male,52,45-59,70,1,2013-09-03,One-Time Buyer
2011-07-22,8885,James,Simmons,Male,51,45-59,4588,2,2013-07-24,Active
2013-04-15,8892,Jennifer,Morgan,Female,55,45-59,1174,1,2013-04-15,One-Time Buyer
2013-04-28,8893,Richard,Campbell,Male,56,45-59,1155,1,2013-04-28,One-Time Buyer
2013-05-30,8895,Elijah,Sharma,Male,55,45-59,70,1,2013-05-30,One-Time Buyer
2012-12-09,8917,Katie,Xie,Female,63,60+,3354,2,2013-11-16,Active
2012-12-04,8918,Jenny,Chander,Female,58,45-59,3369,2,2013-11-08,Active
2013-07-29,8928,Ruben,Fernandez,Male,53,45-59,5,1,2013-07-29,One-Time Buyer
2013-08-17,8936,Clinton,Navarro,Male,56,45-59,83,1,2013-08-17,One-Time Buyer
2011-09-14,8959,Erika,Romero,Female,29,Under 30,6056,2,2013-06-28,Active
2011-09-21,8961,Phil,Spencer,Male,35,30-44,6120,2,2013-06-14,Active
2011-10-09,8976,Brittney,Zhang,Female,37,30-44,6056,2,2013-06-29,Active
2013-11-15,8992,Jacob,Thomas,Male,31,30-44,597,1,2013-11-15,One-Time Buyer
2013-04-01,9000,Danielle,Brooks,Female,41,30-44,1147,1,2013-04-01,One-Time Buyer
2012-05-19,15510,Seth,Taylor,Male,59,45-59,2800,2,2013-05-26,Active
2012-06-06,15513,Christina,Cooper,Female,52,45-59,1000,1,2012-06-06,Churned One-Time
2013-03-21,15518,Melanie,Griffin,Female,58,45-59,25,1,2013-03-21,One-Time Buyer
2013-12-29,15529,Samuel,Garcia,Male,55,45-59,129,1,2013-12-29,One-Time Buyer
2012-07-21,15530,Jasmine,Davis,Female,38,30-44,1549,2,2013-08-10,Active
2013-02-22,16129,Heather,Cai,Female,33,30-44,1155,1,2013-02-22,Churned One-Time
2013-08-10,16146,Pamela,Chapman,Female,31,30-44,35,1,2013-08-10,One-Time Buyer
2013-11-05,16148,Melvin,Nara,Male,42,30-44,124,1,2013-11-05,One-Time Buyer
2013-03-31,16153,Dawn,Wang,Female,34,30-44,39,1,2013-03-31,One-Time Buyer
2013-10-20,16155,Holly,Arun,Female,33,30-44,1229,1,2013-10-20,One-Time Buyer
2013-05-03,16164,Wayne,Luo,Male,30,30-44,7,1,2013-05-03,One-Time Buyer
2013-10-11,16171,Douglas,Sara,Male,35,30-44,756,1,2013-10-11,One-Time Buyer
2013-08-11,16172,Kristi,Gill,Female,35,30-44,589,1,2013-08-11,One-Time Buyer
2013-10-26,16173,Jessie,Navarro,Female,36,30-44,23,1,2013-10-26,One-Time Buyer
2013-11-29,16181,Joe,Diaz,Male,31,30-44,1269,1,2013-11-29,One-Time Buyer
2013-05-19,16631,Xavier,Coleman,Male,44,30-44,43,1,2013-05-19,One-Time Buyer
2013-03-17,16632,Gabriella,Phillips,Female,33,30-44,34,1,2013-03-17,One-Time Buyer
2013-09-29,16633,Sheila,Ortega,Female,46,45-59,40,1,2013-09-29,One-Time Buyer
2013-07-28,16640,Emma,Price,Female,45,45-59,21,1,2013-07-28,One-Time Buyer
2013-11-19,16646,Colin,Anand,Male,41,30-44,2473,1,2013-11-19,One-Time Buyer
2011-01-13,16647,Jackson,Li,Male,46,45-59,5997,2,2013-11-20,Active
2013-05-18,16654,Kellie,Rubio,Female,73,60+,129,1,2013-05-18,One-Time Buyer
2013-03-28,16655,Carrie,Diaz,Female,73,60+,21,1,2013-03-28,One-Time Buyer
2013-10-11,16656,Melinda,Alvarez,Female,72,60+,21,1,2013-10-11,One-Time Buyer
2013-11-28,16658,Frederick,Chandra,Male,71,60+,84,1,2013-11-28,One-Time Buyer
2011-08-25,16673,Justin,Brown,Male,55,45-59,3578,1,2011-08-25,Churned One-Time
2013-04-07,16681,Benjamin,Foster,Male,51,45-59,35,1,2013-04-07,One-Time Buyer
2013-11-25,16683,Jennifer,Kelly,Female,57,45-59,23,1,2013-11-25,One-Time Buyer
2013-09-18,16691,Jaime,Navarro,Female,41,30-44,575,1,2013-09-18,One-Time Buyer
2013-04-19,9354,Allison,Phillips,Female,53,45-59,79,1,2013-04-19,One-Time Buyer
2013-02-14,9362,Jonathon,Moreno,Male,71,60+,70,1,2013-02-14,Churned One-Time
2013-11-30,9368,Jessica,Anderson,Female,37,30-44,129,1,2013-11-30,One-Time Buyer
2013-10-14,16765,Jaclyn,Becker,Female,29,Under 30,776,1,2013-10-14,One-Time Buyer
2013-01-20,16766,Jerry,Tang,Male,40,30-44,742,1,2013-01-20,Churned One-Time
2013-10-05,16772,Terrance,Subram,Male,40,30-44,777,1,2013-10-05,One-Time Buyer
2013-03-07,16773,Darrell,Goel,Male,42,30-44,124,1,2013-03-07,One-Time Buyer
2013-02-20,16775,Marc,Munoz,Male,36,30-44,771,1,2013-02-20,Churned One-Time
2013-02-25,16788,Gerald,Ramos,Male,44,30-44,69,1,2013-02-25,Churned One-Time
2013-07-13,16799,Brandon,Bryant,Male,42,30-44,1174,1,2013-07-13,One-Time Buyer
2013-01-18,16800,Bryce,Watson,Male,30,30-44,1174,1,2013-01-18,Churned One-Time
2013-09-25,16805,Shaun,Xu,Male,35,30-44,54,1,2013-09-25,One-Time Buyer
2013-11-11,16806,Barbara,Ye,Female,45,45-59,49,1,2013-11-11,One-Time Buyer
2013-02-19,16807,Krista,Sanz,Female,40,30-44,4,1,2013-02-19,Churned One-Time
2011-04-04,17274,Madeline,Mitchell,Female,52,45-59,5962,2,2013-12-22,Active
2013-12-15,17276,Ian,Howard,Male,54,45-59,40,1,2013-12-15,One-Time Buyer
2013-04-29,17293,Alexandra,Smith,Female,42,30-44,62,1,2013-04-29,One-Time Buyer
2011-04-11,17299,Maria,Edwards,Female,54,45-59,4828,2,2013-01-06,Churned
2013-05-30,17326,Drew,Lal,Male,46,45-59,575,1,2013-05-30,One-Time Buyer
2013-03-07,17332,Colleen,Beck,Female,31,30-44,54,1,2013-03-07,One-Time Buyer
2013-02-06,17334,Jaime,Jimenez,Female,28,Under 30,54,1,2013-02-06,Churned One-Time
2013-09-07,17335,Marco,Tanara,Female,27,Under 30,54,1,2013-09-07,One-Time Buyer
2011-04-12,17340,Sean,Edwards,Male,29,Under 30,3578,1,2011-04-12,Churned One-Time
2013-08-27,17342,Jeremy,Wilson,Male,29,Under 30,129,1,2013-08-27,One-Time Buyer
2013-07-06,17343,Brianna,Murphy,Female,30,30-44,70,1,2013-07-06,One-Time Buyer
2013-08-18,17351,Alisha,Holt,Female,69,60+,14,1,2013-08-18,One-Time Buyer
2013-09-17,17357,Blake,Gonzalez,Male,43,30-44,60,1,2013-09-17,One-Time Buyer
2013-10-27,17373,Vincent,Hu,Male,35,30-44,608,1,2013-10-27,One-Time Buyer
2013-03-08,17375,Ruben,Vance,Male,42,30-44,69,1,2013-03-08,One-Time Buyer
2013-11-01,17381,Lindsay,Goel,Female,43,30-44,35,1,2013-11-01,One-Time Buyer
2013-06-16,17383,Roberto,Ortega,Male,37,30-44,786,1,2013-06-16,One-Time Buyer
2011-01-24,17391,Frederick,Suri,Male,44,30-44,3375,1,2011-01-24,Churned One-Time
2013-02-15,17392,Monique,Jimenez,Female,32,30-44,33,1,2013-02-15,Churned One-Time
2013-05-08,17398,Cynthia,Rana,Female,41,30-44,2419,1,2013-05-08,One-Time Buyer
2013-04-03,17602,Christian,Gonzales,Male,52,45-59,8,1,2013-04-03,One-Time Buyer
2013-11-12,17609,Brian,Richardson,Male,52,45-59,79,1,2013-11-12,One-Time Buyer
2013-05-03,17616,Jonathan,Flores,Male,40,30-44,9,1,2013-05-03,One-Time Buyer
2013-02-10,17632,Isaiah,Phillips,Male,35,30-44,144,1,2013-02-10,Churned One-Time
2013-05-04,17633,Kathryn,Nath,Female,34,30-44,75,1,2013-05-04,One-Time Buyer
2013-09-08,17642,Brittany,Butler,Female,31,30-44,84,1,2013-09-08,One-Time Buyer
2011-05-19,17644,Xavier,Gray,Male,31,30-44,3578,1,2011-05-19,Churned One-Time
2011-08-01,17649,Dylan,Harris,Male,36,30-44,3578,1,2011-08-01,Churned One-Time
2011-05-10,17659,Jasmine,Bailey,Female,39,30-44,3578,1,2011-05-10,Churned One-Time
2011-06-05,17826,Caleb,Hernandez,Male,35,30-44,3578,1,2011-06-05,Churned One-Time
2012-02-04,17833,Joseph,Rodriguez,Male,38,30-44,2182,1,2012-02-04,Churned One-Time
2011-06-10,17834,Abigail,Harris,Female,38,30-44,3578,1,2011-06-10,Churned One-Time
2011-06-19,17836,Elijah,Phillips,Male,39,30-44,3578,1,2011-06-19,Churned One-Time
2011-06-04,17843,Nicole,Bailey,Female,37,30-44,4393,2,2013-03-12,Active
2012-02-11,17849,Justin,Butler,Male,35,30-44,2182,1,2012-02-11,Churned One-Time
2011-06-19,17860,Micah,Cai,Male,41,30-44,4355,2,2013-05-29,Active
2013-04-28,17867,Aaron,Adams,Male,34,30-44,118,1,2013-04-28,One-Time Buyer
2013-05-12,17883,Tasha,Shen,Female,51,45-59,7,1,2013-05-12,One-Time Buyer
2013-08-14,17893,Marissa,Bryant,Female,63,60+,21,1,2013-08-14,One-Time Buyer
2013-05-05,17894,Jessie,Gutierrez,Female,62,60+,15,1,2013-05-05,One-Time Buyer
2013-05-29,17901,Jasmine,Price,Female,55,45-59,29,1,2013-05-29,One-Time Buyer
2013-04-28,17917,Kathryn,Shan,Female,58,45-59,562,1,2013-04-28,One-Time Buyer
2013-11-13,17927,Danny,Schmidt,Male,32,30-44,7,1,2013-11-13,One-Time Buyer
2013-12-12,17933,Marshall,Ashe,Male,28,Under 30,94,1,2013-12-12,One-Time Buyer
2013-08-17,17935,Ricardo,Nara,Male,33,30-44,64,1,2013-08-17,One-Time Buyer
2013-04-16,17943,Frederick,Raman,Male,35,30-44,10,1,2013-04-16,One-Time Buyer
2013-08-21,17945,Whitney,Malhotra,Female,29,Under 30,24,1,2013-08-21,One-Time Buyer
2013-07-15,17952,Monica,Rodriguez,Female,36,30-44,10,1,2013-07-15,One-Time Buyer
2011-06-14,17967,Martha,Li,Female,53,45-59,3578,1,2011-06-14,Churned One-Time
2013-05-14,17977,Christina,Peterson,Female,68,60+,94,1,2013-05-14,One-Time Buyer
2013-05-30,17978,Carlos,Nelson,Male,67,60+,75,1,2013-05-30,One-Time Buyer
2013-08-11,17984,Sean,Lopez,Male,61,60+,64,1,2013-08-11,One-Time Buyer
2013-07-19,17993,Darren,Fernandez,Male,61,60+,79,1,2013-07-19,One-Time Buyer
2011-06-18,17994,Destiny,Perry,Female,62,60+,3578,1,2011-06-18,Churned One-Time
